,0,1,2,3,4,5,6,7,8,9
0,0.2779783393501805,0.10649819494584838,0.05595667870036101,0.04332129963898917,0.02888086642599278,0.03429602888086643,0.023465703971119134,0.016245487364620937,0.016245487364620937,0.3971119133574007
1,0.2542955326460481,0.09278350515463918,0.054982817869415807,0.037800687285223365,0.03436426116838488,0.027491408934707903,0.030927835051546393,0.013745704467353952,0.01718213058419244,0.436426116838488
2,0.23801652892561984,0.14710743801652892,0.06942148760330578,0.02809917355371901,0.021487603305785124,0.024793388429752067,0.03140495867768595,0.023140495867768594,0.0049586776859504135,0.4115702479338843
3,0.3010752688172043,0.13978494623655913,0.08602150537634409,0.021505376344086023,0.010752688172043012,0.021505376344086023,0.021505376344086023,0.010752688172043012,0.0,0.3870967741935484
4,0.22304832713754646,0.08178438661710037,0.02973977695167286,0.03345724907063197,0.03345724907063197,0.022304832713754646,0.026022304832713755,0.01486988847583643,0.026022304832713755,0.5092936802973977
5,0.26376146788990823,0.07568807339449542,0.058486238532110095,0.04128440366972477,0.03555045871559633,0.021788990825688075,0.02522935779816514,0.02408256880733945,0.014908256880733946,0.43922018348623854
6,0.2889858233369684,0.08396946564885496,0.05779716466739367,0.04252998909487459,0.03925845147219193,0.030534351145038167,0.009814612868047983,0.016357688113413305,0.021810250817884406,0.4089422028353326
7,0.18781725888324874,0.0727580372250423,0.025380710659898477,0.0338409475465313,0.023688663282571912,0.023688663282571912,0.02030456852791878,0.030456852791878174,0.01015228426395939,0.571912013536379
8,0.21100917431192662,0.08256880733944955,0.07033639143730887,0.03363914373088685,0.05198776758409786,0.024464831804281346,0.009174311926605505,0.021406727828746176,0.01529051987767584,0.4801223241590214
9,0.2753303964757709,0.09140969162995595,0.05616740088105727,0.053964757709251104,0.034140969162995596,0.02973568281938326,0.022026431718061675,0.025330396475770924,0.015418502202643172,0.3964757709251101
10,0.23809523809523808,0.08779761904761904,0.05654761904761905,0.025297619047619048,0.04017857142857143,0.03571428571428571,0.02976190476190476,0.023809523809523808,0.013392857142857142,0.4494047619047619
11,0.22303921568627452,0.08823529411764706,0.09068627450980392,0.03676470588235294,0.02696078431372549,0.022058823529411766,0.0196078431372549,0.0392156862745098,0.024509803921568627,0.42892156862745096
12,0.22118380062305296,0.09345794392523364,0.07165109034267912,0.04984423676012461,0.024922118380062305,0.024922118380062305,0.018691588785046728,0.03115264797507788,0.021806853582554516,0.4423676012461059
13,0.20241691842900303,0.09063444108761329,0.045317220543806644,0.03323262839879154,0.021148036253776436,0.030211480362537766,0.00906344410876133,0.021148036253776436,0.015105740181268883,0.5317220543806647
14,0.21776155717761558,0.0705596107055961,0.07664233576642336,0.0340632603406326,0.0267639902676399,0.0413625304136253,0.025547445255474453,0.0364963503649635,0.01824817518248175,0.45255474452554745
15,0.25277777777777777,0.09166666666666666,0.058333333333333334,0.05,0.03333333333333333,0.03888888888888889,0.013888888888888888,0.016666666666666666,0.022222222222222223,0.4222222222222222
16,0.18181818181818182,0.0707070707070707,0.08080808080808081,0.050505050505050504,0.010101010101010102,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0,0.48484848484848486
17,0.2629674306393245,0.08805790108564536,0.047044632086851626,0.045838359469240045,0.038600723763570564,0.025331724969843185,0.021712907117008445,0.022919179734620022,0.021712907117008445,0.42581423401688784
18,0.21951219512195122,0.04878048780487805,0.07317073170731707,0.06097560975609756,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.47560975609756095
19,0.30434782608695654,0.11304347826086956,0.0782608695652174,0.043478260869565216,0.043478260869565216,0.02608695652173913,0.017391304347826087,0.02608695652173913,0.017391304347826087,0.33043478260869563
20,0.29121725731895226,0.10477657935285054,0.04930662557781202,0.03543913713405239,0.026194144838212634,0.01694915254237288,0.012326656394453005,0.015408320493066256,0.01848998459167951,0.42989214175654855
21,0.23593073593073594,0.09307359307359307,0.06277056277056277,0.049783549783549784,0.03896103896103896,0.0367965367965368,0.032467532467532464,0.010822510822510822,0.025974025974025976,0.4134199134199134
22,0.3098958333333333,0.07552083333333333,0.06510416666666667,0.036458333333333336,0.036458333333333336,0.026041666666666668,0.0234375,0.015625,0.018229166666666668,0.3932291666666667
23,0.22596153846153846,0.07692307692307693,0.04807692307692308,0.03365384615384615,0.019230769230769232,0.014423076923076924,0.019230769230769232,0.02403846153846154,0.004807692307692308,0.5336538461538461
24,0.17573221757322174,0.058577405857740586,0.07112970711297072,0.03347280334728033,0.02092050209205021,0.04602510460251046,0.012552301255230125,0.03765690376569038,0.016736401673640166,0.5271966527196653
25,0.25318066157760816,0.13358778625954199,0.06615776081424936,0.031806615776081425,0.03307888040712468,0.024173027989821884,0.027989821882951654,0.030534351145038167,0.022900763358778626,0.37659033078880405
26,0.23809523809523808,0.10714285714285714,0.0625,0.041666666666666664,0.03869047619047619,0.044642857142857144,0.02976190476190476,0.02976190476190476,0.017857142857142856,0.3898809523809524
27,0.22666666666666666,0.09333333333333334,0.05333333333333334,0.035555555555555556,0.06222222222222222,0.02666666666666667,0.044444444444444446,0.02666666666666667,0.008888888888888889,0.4222222222222222
28,0.17735849056603772,0.09056603773584905,0.07547169811320754,0.03773584905660377,0.045283018867924525,0.03773584905660377,0.026415094339622643,0.022641509433962263,0.018867924528301886,0.4679245283018868
29,0.2857142857142857,0.10317460317460317,0.0873015873015873,0.047619047619047616,0.03968253968253968,0.023809523809523808,0.023809523809523808,0.015873015873015872,0.015873015873015872,0.35714285714285715
30,0.22409638554216868,0.0746987951807229,0.05542168674698795,0.03975903614457831,0.03614457831325301,0.024096385542168676,0.021686746987951807,0.01566265060240964,0.01927710843373494,0.4891566265060241
31,0.18050541516245489,0.06859205776173286,0.06498194945848375,0.039711191335740074,0.021660649819494584,0.02888086642599278,0.02527075812274368,0.032490974729241874,0.007220216606498195,0.5306859205776173
32,0.22093023255813954,0.08372093023255814,0.06279069767441861,0.03953488372093023,0.03488372093023256,0.03953488372093023,0.023255813953488372,0.027906976744186046,0.023255813953488372,0.4441860465116279
33,0.16666666666666666,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.7222222222222222
34,0.2612137203166227,0.08970976253298153,0.051451187335092345,0.0316622691292876,0.03562005277044855,0.023746701846965697,0.029023746701846966,0.026385224274406333,0.018469656992084433,0.43271767810026385
35,0.24358974358974358,0.05128205128205128,0.038461538461538464,0.0641025641025641,0.0641025641025641,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.46153846153846156
36,0.21725239616613418,0.0670926517571885,0.038338658146964855,0.03514376996805112,0.02875399361022364,0.038338658146964855,0.022364217252396165,0.009584664536741214,0.006389776357827476,0.536741214057508
37,0.2497055359246172,0.0977620730270907,0.0624263839811543,0.048292108362779744,0.04122497055359246,0.03180212014134275,0.0176678445229682,0.023557126030624265,0.01884570082449941,0.408716136631331
38,0.26832844574780057,0.10117302052785923,0.060117302052785926,0.04838709677419355,0.030791788856304986,0.026392961876832845,0.021994134897360705,0.01906158357771261,0.02346041055718475,0.4002932551319648
39,0.29097387173396677,0.09857482185273159,0.060570071258907364,0.040380047505938245,0.032066508313539195,0.027315914489311165,0.020190023752969122,0.021377672209026127,0.011876484560570071,0.39667458432304037
